hts_8digit,description,unit,general_rate_raw,general_ad_valorem_rate,special_rate_raw,other_rate_raw,edition_label,generated_at,conflict_count_same_8digit
34039900,Other,"[""kg""]",6.5%,0.065,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG) 3.25% (JP)",30%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
34042000,Of poly(oxyethylene) (polyethylene glycol),"[""kg""]",Free,0.0,,54.5%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
34049010,Containing bleached beeswax,"[""kg""]",Free,0.0,,30%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
34049051,Other,,Free,0.0,,Free,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
34051000,"Polishes, creams and similar preparations for footwear or leather","[""kg""]",Free,0.0,,25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
34052000,"Polishes, creams and similar preparations for the maintenance of wooden furniture, floors or other woodwork","[""kg""]",Free,0.0,,25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
34053000,"Polishes and similar preparations for coachwork, other than metal polishes","[""kg""]",Free,0.0,,25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
34054000,Scouring pastes and powders and other scouring preparations,"[""kg""]",Free,0.0,,4.4¢/kg + 15%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
34059000,Other,"[""kg""]",Free,0.0,,25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
34060000,"Candles, tapers and the like","[""kg""]",Free,0.0,,27.5%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
34070020,"Modeling pastes, including those put up for children's amusement","[""kg""]",Free,0.0,,40%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
34070040,Other,"[""kg""]",Free,0.0,,40%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35011010,Milk protein concentrate,"[""kg"",""kg msc""]",0.37¢/kg,,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",12¢/kg,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35011050,Other,"[""kg"",""kg msc""]",Free,0.0,,Free,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35019020,Casein glues,"[""kg""]",6%,0.06,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",30%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35019060,Other,"[""kg"",""kg msc""]",0.37¢/kg,,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",12.1¢/kg,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35021100,Dried,"[""kg""]",47.6¢/kg,,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,S,SG)",59.5¢/kg,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35021900,Other,"[""kg""]",9.7¢/kg,,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,S,SG)",24.3¢/kg,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35022000,"Milk albumin, including concentrates of two or more whey proteins","[""kg"",""kg msc""]",Free,0.0,,Free,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35029000,Other,"[""kg""]",Free,0.0,,Free,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35030010,Fish glue,"[""kg""]",1.2¢/kg + 1.5%,,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",17.6¢/kg + 25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35030020,Valued under 88 cents per kg,"[""kg""]",1.2¢/kg + 3.2%,,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P, PA,PE,S,SG)",5.5¢/kg + 20%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35030040,Valued 88 cents or more per kg,"[""kg""]",2.8¢/kg + 3.8%,,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM, P, PA,PE,S,SG)",15.4¢/kg + 20%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35030055,Other,,2.8¢/kg + 3.8%,,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",15.4¢/kg + 20%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35040010,Protein isolates,"[""kg""]",5%,0.05,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",20%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35040050,Other,"[""kg""]",4%,0.04,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",30.5%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35051000,Dextrins and other modified starches,,0.7¢/kg,,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",6.6¢/kg,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35052000,Glues,"[""kg""]",2.1¢/kg + 2.9%,,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",17.6¢/kg + 25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35061010,"Animal glue, including casein glue, but not including fish glue","[""kg""]",6.5%,0.065,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",30.4%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35061050,Other,"[""kg""]",2.1%,0.021,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",20%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35069110,Optically clear free-film adhesives and optically clear curable liquid adhesives of a kind used solely or principally for the manufacture of flat panel displays or touch-sensitive screen panels,"[""kg""]",Free,0.0,,20%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35069150,Other,"[""kg""]",2.1%,0.021,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",20%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35069900,Other,"[""kg""]",2.1%,0.021,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",20%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35071000,Rennet and concentrates thereof,"[""kg""]",Free,0.0,,Free,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35079020,Pencillin G amidase,"[""kg""]",Free,0.0,,25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
35079070,Other,"[""kg""]",Free,0.0,,25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
36010000,Propellant powders,"[""kg""]",3.25%,0.0325,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",60%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
36020000,"Prepared explosives, other than propellant powders",,Free,0.0,,Free,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
36031000,Safety fuses,"[""thousand m""]",3%,0.03,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",8.3%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
36032000,Detonating cords,"[""thousand m""]",3%,0.03,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",8.3%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
36033000,Percussion caps,"[""thousands""]",4.2%,0.042,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",30%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
36034000,Detonating caps,"[""No.""]",0.2%,0.002,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",0.3%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
36035000,Igniters,"[""No.""]",0.2%,0.002,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",0.3%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
36036000,Electric detonators,"[""No.""]",0.2%,0.002,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",0.3%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
36041010,Display or special fireworks (Class 1.3G),"[""kg""]",2.4%,0.024,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",12.5%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
36041090,Other (including Class 1.4G),,5.3%,0.053,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",12.5%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
36049000,Other,"[""kg""]",6.5%,0.065,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",40%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
36050000,"Matches, other than pyrotechnic articles of heading 3604",,Free,0.0,,20¢/gross of immediate containers,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
36061000,Liquid or liquefied-gas fuels in containers of a kind used for filling or refilling cigarette or similar lighters and of a capacity not exceeding 300 cm3,"[""No.""]",Free,0.0,,Free,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
36069030,Ferrocerium and other pyrophoric alloys,"[""kg""]",5.9%,0.059000000000000004,"Free (A+,AU,BH,CL,CO,D,E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)",56.7%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
36069040,Metaldehyde,"[""kg""]",Free,0.0,,25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
36069080,Other,"[""kg""]",5%,0.05,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37011000,For X-ray,,3.7%,0.037000000000000005,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37012000,Instant print film,,3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37013000,"Other plates and film, with any side exceeding 255 mm","[""m2""]",Free,0.0,,25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37019100,For color photography (polychrome),,3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37019930,Dry plates,"[""m2""]",Free,0.0,,20%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37019960,Other,,Free,0.0,,25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37021000,For X-ray,,3.7%,0.037000000000000005,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37023101,For color photography (polychrome),"[""No.""]",3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37023201,"Other, with silver halide emulsion",,3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37023901,Other,"[""m2""]",3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37024101,"Of a width exceeding 610 mm and of a length exceeding 200 m, for color photography (polychrome)","[""m2""]",3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37024201,"Of a width exceeding 610 mm and of a length exceeding 200 m, other than for color photography","[""m2""]",3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37024301,Of a width exceeding 610 mm and of a length not exceeding 200 m,"[""m2""]",3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37024401,Of a width exceeding 105 mm but not exceeding 610 mm,,3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37025201,Of a width not exceeding 16 mm,,3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37025300,"Of a width exceeding 16 mm but not exceeding 35 mm and of a length not exceeding 30 m, for slides",,3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37025400,"Of a width exceeding 16 mm but not exceeding 35 mm and of a length not exceeding 30 m, other than for slides",,3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37025500,Of a width exceeding 16 mm but not exceeding 35 mm and of a length exceeding 30 m,,Free,0.0,,38¢/m2,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37025600,Of a width exceeding 35 mm,,Free,0.0,,38¢/m2,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37029600,Of a width not exceeding 35 mm and of a length not exceeding 30 m,"[""m2""]",3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37029700,Of a width not exceeding 35 mm and of a length exceeding 30 m,"[""m2""]",Free,0.0,,38¢/m2,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37029800,Of a width exceeding 35 mm,"[""m2""]",3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37031030,Silver halide papers,,3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",30%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37031060,Other,"[""m2""]",3.1%,0.031,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",30%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37032030,Silver halide papers,,3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",30%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37032060,Other,"[""m2""]",3.1%,0.031,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",30%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37039030,Silver halide papers,,3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",30%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37039060,Other,"[""m2""]",2.8%,0.027999999999999997,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",35%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37040000,"Photographic plates, film, paper, paperboard and textiles, exposed but not developed","[""m2""]",Free,0.0,,$3.88/m2,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37050000,"Photographic plates and film, exposed and developed, other than cinematographic film","[""m²""]",Free,0.0,,25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37061030,Sound recordings on motion-picture film suitable for use in connection with motion-picture exhibits,"[""m""]",1.4%,0.013999999999999999,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",7%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37061060,Other,,Free,0.0,,10¢/m,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37069000,Other,,Free,0.0,,10¢/m,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37071000,Sensitizing emulsions,,3%,0.03,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",20%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37079031,Acid violet 19,"[""kg""]",Free,0.0,,15.4¢/kg + 50%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37079032,Other,,Free,0.0,,15.4¢/kg +50%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
37079060,"Unmixed products for photographic uses, put up in measured portions or put up for retail sale in a form ready for use","[""kg""]",Free,0.0,,4.5%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38011010,"Plates, rods, powder and other forms, wholly or partly manufactured, for manufacturing into brushes for electric generators, motors or other machines or appliances","[""kg""]",3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",45%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38011050,Other,,Free,0.0,,10%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38012000,Colloidal or semi-colloidal graphite,"[""kg""]",Free,0.0,,10%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38013000,Carbonaceous pastes for electrodes and similar pastes for furnace linings,"[""kg""]",4.9%,0.049,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",30%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38019000,Other,"[""kg""]",4.9%,0.049,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",45%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38021000,Activated carbon,,4.8%,0.048,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",45%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38029010,Bone black,"[""kg""]",5.8%,0.057999999999999996,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",20%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38029020,Activated clays and activated earths,"[""kg""]",2.5%,0.025,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",0.6¢/kg +30%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38029050,Other,"[""kg""]",4.8%,0.048,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",45%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38030000,"Tall oil, whether or not refined","[""kg""]",Free,0.0,,20%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38040010,Lignin sulfonic acid and its salts,"[""kg""]",Free,0.0,,20%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38040050,Other,"[""kg""]",3.7%,0.037000000000000005,"Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P, PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38051000,"Gum, wood or sulfate turpentine oils","[""liters""]",5%,0.05,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",5%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38059010,Pine oil,"[""kg""]",Free,0.0,,25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38059050,Other,"[""kg""]",3.7%,0.037000000000000005,"Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P, PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38061000,Rosin and resin acids,,5%,0.05,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",5%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38062000,"Salts of rosin, of resin acids or of derivatives of rosin or resin acids, other than salts of rosin adducts","[""kg""]",3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38063000,Ester gums,"[""kg""]",6.5%,0.065,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",15.4¢/kg + 57%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38069000,Other,"[""kg""]",4.2%,0.042,"Free (A,AU,BH,CL,CO,D,E, IL,JO, KR,MA,OM,P, PA,PE,S,SG)",15.4¢/kg + 57%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38070000,"Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable pitch; brewers' pitch and similar preparations based on rosin, resin acids or on vegetable pitch","[""kg""]",0.1%,0.001,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",0.2%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38085200,"DDT (ISO) (clofenatone (INN)), in packings of a net weight content not exceeding 300 g","[""kg""]",6.5%,0.065,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",15.4¢/kg + 31%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38085910,Containing any aromatic or modified aromatic pesticide,"[""kg""]",6.5%,0.065,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",15.4¢/kg + 31%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38085940,Disinfectants,"[""kg""]",5%,0.05,"Free (A,AU,BH, CL,CO,D,E,IL, JO,K,KR,MA,OM,P, PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38085950,Other,"[""kg""]",5%,0.05,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38086110,Containing any aromatic or modified aromatic pesticide,"[""kg""]",6.5%,0.065,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",15.4¢/kg + 31%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38086150,Other,"[""kg""]",5%,0.05,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38086210,Containing any aromatic or modified aromatic pesticide,"[""kg""]",6.5%,0.065,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",15.4¢/kg + 31%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38086250,Other,"[""kg""]",5%,0.05,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38086910,Containing any aromatic or modified aromatic pesticide,"[""kg""]",6.5%,0.065,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",15.4¢/kg + 31%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38086950,Other,"[""kg""]",5%,0.05,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38089110,Fly ribbons (ribbon fly catchers),"[""kg""]",2.8%,0.027999999999999997,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",35%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38089115,"Mixtures of N-[[(4-chlorophenyl)amino]- carbonyl]-2,6-difluorobenzamide and inert substances","[""kg""]",Free,0.0,,15.4¢/kg + 31%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38089125,Other,"[""kg""]",6.5%,0.065,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",15.4¢/kg + 31%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38089130,Containing an inorganic substance,"[""kg""]",5%,0.05,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38089150,Other,"[""kg""]",5%,0.05,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38089205,Mixtures of dinocap and application adjuvants,"[""kg""]",Free,0.0,,15.4¢/kg + 31%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38089215,Other,"[""kg""]",6.5%,0.065,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",15.4¢/kg + 31%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38089224,Maneb; Zineb; Mancozeb; and Metiram,"[""kg""]",Free,0.0,,25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38089228,Other,"[""kg""]",3.7%,0.037000000000000005,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38089230,Containing an inorganic substance,"[""kg""]",5%,0.05,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
38089250,Other,,5%,0.05,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",25%,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
